IDKEC;GMM_bin;Jenks_bin;GRID_SAT;GRID_SAT_JPG;yj_mean_w;mean_weight
7106060;1;5;CNN_DIMG_IND_2015_LS_256_3840_000157_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000157_REV.jpg;2.806730864772719;0.6952334812709263
7106060;4;5;CNN_DIMG_IND_2015_LS_256_3840_000158_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000158_REV.jpg;2.9824464128881796;0.8876542436315659
7171040;1;5;CNN_DIMG_IND_2015_LS_256_3840_000159_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000159_REV.jpg;2.9544133443055243;0.6624176842825753
7106051;1;5;CNN_DIMG_IND_2015_LS_256_3840_000160_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000160_REV.jpg;2.880791947677034;0.556526365734282
7106050;0;1;CNN_DIMG_IND_2015_LS_256_3840_000161_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000161_REV.jpg;-0.4117796229152438;0.0
7106050;1;5;CNN_DIMG_IND_2015_LS_256_3840_000162_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000162_REV.jpg;2.816396333940498;0.33862220879757043
7106081;0;1;CNN_DIMG_IND_2015_LS_256_3840_000163_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000163_REV.jpg;-0.4117796229152438;0.0
7106080;1;5;CNN_DIMG_IND_2015_LS_256_3840_000164_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000164_REV.jpg;2.92973928050743;1.0845317840576172
7106080;4;5;CNN_DIMG_IND_2015_LS_256_3840_000165_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000165_REV.jpg;2.982540288138803;3.7526321411132812
7172040;1;5;CNN_DIMG_IND_2015_LS_256_3840_000166_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000166_REV.jpg;2.893897504256821;0.4687605637770433
7171053;4;5;CNN_DIMG_IND_2015_LS_256_3840_000167_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000167_REV.jpg;2.982540048154392;1.5677418101917613
7171040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000168_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000168_REV.jpg;2.9825402829646177;1.6632425012722822
7171040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000169_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000169_REV.jpg;2.982540288129847;2.733031021921258
7106051;4;5;CNN_DIMG_IND_2015_LS_256_3840_000170_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000170_REV.jpg;2.982540288067159;2.4791222205528847
7106050;4;5;CNN_DIMG_IND_2015_LS_256_3840_000171_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000171_REV.jpg;2.982047219354451;0.7888614336649576
7106050;1;5;CNN_DIMG_IND_2015_LS_256_3840_000172_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000172_REV.jpg;2.9669295747452176;0.5660713286626906
7106050;0;1;CNN_DIMG_IND_2015_LS_256_3840_000173_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000173_REV.jpg;-0.4117796229152438;0.0
7172040;0;1;CNN_DIMG_IND_2015_LS_256_3840_000174_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000174_REV.jpg;-0.4117796229152438;0.0
7172040;1;5;CNN_DIMG_IND_2015_LS_256_3840_000175_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000175_REV.jpg;2.7299988291169615;0.5640188016389546
7172040;0;1;CNN_DIMG_IND_2015_LS_256_3840_000176_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000176_REV.jpg;-0.4117796229152438;0.0
7172030;0;1;CNN_DIMG_IND_2015_LS_256_3840_000177_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000177_REV.jpg;-0.4117796229152438;0.0
7172030;0;1;CNN_DIMG_IND_2015_LS_256_3840_000178_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000178_REV.jpg;-0.4117796229152438;0.0
7172022;0;1;CNN_DIMG_IND_2015_LS_256_3840_000179_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000179_REV.jpg;-0.4117796229152438;0.0
7171040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000180_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000180_REV.jpg;2.982540288139577;7.369401454925537
7171040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000181_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000181_REV.jpg;2.9825402881395737;4.269006517198351
7106051;4;5;CNN_DIMG_IND_2015_LS_256_3840_000182_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000182_REV.jpg;2.9825199679564776;1.2133344324623667
7106050;4;5;CNN_DIMG_IND_2015_LS_256_3840_000183_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000183_REV.jpg;2.982299647610665;0.7564543120715083
7106050;1;5;CNN_DIMG_IND_2015_LS_256_3840_000184_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000184_REV.jpg;2.681235109375528;0.4209645589192708
7106050;1;5;CNN_DIMG_IND_2015_LS_256_3840_000185_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000185_REV.jpg;2.8929463989464987;0.4189276201971646
7172040;1;5;CNN_DIMG_IND_2015_LS_256_3840_000186_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000186_REV.jpg;2.7510386257108705;0.36538855234781903
7172040;3;3;CNN_DIMG_IND_2015_LS_256_3840_000187_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000187_REV.jpg;1.2523431955496696;0.23579747676849366
7172040;2;2;CNN_DIMG_IND_2015_LS_256_3840_000188_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000188_REV.jpg;0.22669730699914498;0.21364657084147134
7172030;1;5;CNN_DIMG_IND_2015_LS_256_3840_000189_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000189_REV.jpg;2.835735911022715;0.43215620517730713
7172030;2;2;CNN_DIMG_IND_2015_LS_256_3840_000190_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000190_REV.jpg;0.2936157365565872;0.1433943510055542
7171020;4;5;CNN_DIMG_IND_2015_LS_256_3840_000191_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000191_REV.jpg;2.982540288139577;12.632469177246094
7171031;4;5;CNN_DIMG_IND_2015_LS_256_3840_000192_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000192_REV.jpg;2.982540288139577;6.650297164916992
7106040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000193_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000193_REV.jpg;2.982540288138656;3.075134495326451
7106040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000194_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000194_REV.jpg;2.982540288107714;2.4053407699342757
7106050;4;5;CNN_DIMG_IND_2015_LS_256_3840_000195_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000195_REV.jpg;2.98253763251585;1.115856240012429
7106050;0;1;CNN_DIMG_IND_2015_LS_256_3840_000196_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000196_REV.jpg;-0.4117796229152438;0.0
7172040;0;1;CNN_DIMG_IND_2015_LS_256_3840_000197_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000197_REV.jpg;-0.4117796229152438;0.0
7172040;1;5;CNN_DIMG_IND_2015_LS_256_3840_000198_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000198_REV.jpg;2.56932391428314;0.33904070854187013
7172040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000199_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000199_REV.jpg;2.9824811728518146;0.9918875122070312
7172040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000200_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000200_REV.jpg;2.98195669386007;1.06045409171812
7172031;4;5;CNN_DIMG_IND_2015_LS_256_3840_000201_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000201_REV.jpg;2.9825362179508708;1.7305285509894877
7172030;4;5;CNN_DIMG_IND_2015_LS_256_3840_000202_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000202_REV.jpg;2.982540109083113;1.3794530232747395
7172022;1;5;CNN_DIMG_IND_2015_LS_256_3840_000203_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000203_REV.jpg;2.7323718964205317;0.6830333300999233
7102172;4;5;CNN_DIMG_IND_2015_LS_256_3840_000204_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000204_REV.jpg;2.982540011361175;1.3515903533451141
7102170;4;5;CNN_DIMG_IND_2015_LS_256_3840_000205_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000205_REV.jpg;2.982540288139126;3.1284568309783936
7102170;4;5;CNN_DIMG_IND_2015_LS_256_3840_000206_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000206_REV.jpg;2.982540288139577;5.914491653442383
7102171;4;5;CNN_DIMG_IND_2015_LS_256_3840_000207_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000207_REV.jpg;2.9825402835671664;1.7372509065221569
7102171;1;5;CNN_DIMG_IND_2015_LS_256_3840_000208_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000208_REV.jpg;2.893144875820279;0.6216636137528853
7106040;4;5;CNN_DIMG_IND_2015_LS_256_3840_000209_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000209_REV.jpg;2.9773863446818445;0.8031268941945043
7106030;4;5;CNN_DIMG_IND_2015_LS_256_3840_000210_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000210_REV.jpg;2.9825402876373306;2.047663204005507
7106020;1;5;CNN_DIMG_IND_2015_LS_256_3840_000211_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000211_REV.jpg;2.9460473520427057;0.8713590621948242
7106020;0;1;CNN_DIMG_IND_2015_LS_256_3840_000212_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000212_REV.jpg;-0.4117796229152438;0.0
7106010;1;5;CNN_DIMG_IND_2015_LS_256_3840_000213_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000213_REV.jpg;2.7564085750874723;0.49172454410129124
7172011;4;5;CNN_DIMG_IND_2015_LS_256_3840_000214_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000214_REV.jpg;2.9825402881395755;4.495709737141927
7172021;4;5;CNN_DIMG_IND_2015_LS_256_3840_000215_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000215_REV.jpg;2.982540288139477;3.5475685365738405
7172022;1;5;CNN_DIMG_IND_2015_LS_256_3840_000216_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000216_REV.jpg;2.8605108307039466;0.6532129990427118
7102160;2;1;CNN_DIMG_IND_2015_LS_256_3840_000217_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000217_REV.jpg;-0.34020477397611903;0.07341699302196503
7102160;1;5;CNN_DIMG_IND_2015_LS_256_3840_000218_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000218_REV.jpg;2.969497460172905;0.6267769404820034
7102160;1;5;CNN_DIMG_IND_2015_LS_256_3840_000219_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000219_REV.jpg;2.7312292987348923;0.6817639214651925
7102172;3;4;CNN_DIMG_IND_2015_LS_256_3840_000220_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000220_REV.jpg;1.9653785029455662;0.5338881810506185
7102170;1;4;CNN_DIMG_IND_2015_LS_256_3840_000221_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000221_REV.jpg;2.4801449046312967;0.3826533688439263
7173030;4;5;CNN_DIMG_IND_2015_LS_256_3840_000222_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000222_REV.jpg;2.982527233200096;0.9172093868255615
7102171;1;5;CNN_DIMG_IND_2015_LS_256_3840_000223_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000223_REV.jpg;2.9692643660279043;0.7050856313397807
7102171;1;5;CNN_DIMG_IND_2015_LS_256_3840_000224_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000224_REV.jpg;2.919808425246696;0.5161416602857185
7106030;1;5;CNN_DIMG_IND_2015_LS_256_3840_000225_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000225_REV.jpg;2.617679849129006;0.31168248103215146
7106030;4;5;CNN_DIMG_IND_2015_LS_256_3840_000226_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000226_REV.jpg;2.9823936830498385;0.9255455334981283
7106020;4;5;CNN_DIMG_IND_2015_LS_256_3840_000227_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000227_REV.jpg;2.982540287983229;2.3535342281811857
7106020;4;5;CNN_DIMG_IND_2015_LS_256_3840_000228_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000228_REV.jpg;2.9825402429984713;1.8752165020636793
7106010;4;5;CNN_DIMG_IND_2015_LS_256_3840_000229_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000229_REV.jpg;2.982505073152287;0.8630184111047964
7172011;4;5;CNN_DIMG_IND_2015_LS_256_3840_000230_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000230_REV.jpg;2.982327093904235;0.8509801455906459
7172021;3;4;CNN_DIMG_IND_2015_LS_256_3840_000231_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000231_REV.jpg;2.0347921770028994;0.7548908392588297
7172021;0;1;CNN_DIMG_IND_2015_LS_256_3840_000232_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000232_REV.jpg;-0.4117796229152438;0.0
7105131;1;5;CNN_DIMG_IND_2015_LS_256_3840_000233_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000233_REV.jpg;2.9396758597537955;0.492401123046875
7102160;2;2;CNN_DIMG_IND_2015_LS_256_3840_000234_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000234_REV.jpg;0.4941044942092219;0.4786119759082794
7102160;0;1;CNN_DIMG_IND_2015_LS_256_3840_000235_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000235_REV.jpg;-0.4117796229152438;0.0
7102160;3;3;CNN_DIMG_IND_2015_LS_256_3840_000236_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000236_REV.jpg;1.6411008048040718;0.3268438339233398
7102161;1;5;CNN_DIMG_IND_2015_LS_256_3840_000237_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000237_REV.jpg;2.7738975465487026;0.5073337025112576
7102161;1;5;CNN_DIMG_IND_2015_LS_256_3840_000238_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000238_REV.jpg;2.939698418453565;0.49611473083496094
7102161;0;1;CNN_DIMG_IND_2015_LS_256_3840_000239_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000239_REV.jpg;-0.4117796229152438;0.0
7102170;3;3;CNN_DIMG_IND_2015_LS_256_3840_000240_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000240_REV.jpg;1.3141649511189453;0.27638521790504456
7173030;4;5;CNN_DIMG_IND_2015_LS_256_3840_000241_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000241_REV.jpg;2.9825365394550145;1.0985606864646629
7102171;3;3;CNN_DIMG_IND_2015_LS_256_3840_000242_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000242_REV.jpg;1.3806810576035022;0.2925034165382385
7102171;3;4;CNN_DIMG_IND_2015_LS_256_3840_000243_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000243_REV.jpg;2.357468567006856;0.31936038167853104
7106030;3;4;CNN_DIMG_IND_2015_LS_256_3840_000244_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000244_REV.jpg;2.2387257862961234;0.2834631414974437
7106020;2;2;CNN_DIMG_IND_2015_LS_256_3840_000245_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000245_REV.jpg;0.11371600958007118;0.1722863515218099
7106020;2;2;CNN_DIMG_IND_2015_LS_256_3840_000246_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000246_REV.jpg;0.3438547904340667;0.29076282183329266
7106010;1;5;CNN_DIMG_IND_2015_LS_256_3840_000247_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000247_REV.jpg;2.591601879314821;0.33184058325631277
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000248_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000248_REV.jpg;-0.4117796229152438;0.0
7206060;3;4;CNN_DIMG_IND_2015_LS_256_3840_000249_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000249_REV.jpg;1.9609360176506097;0.2521607081095378
7206060;3;3;CNN_DIMG_IND_2015_LS_256_3840_000250_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000250_REV.jpg;1.6264158986297557;0.3229259729385376
7206060;3;4;CNN_DIMG_IND_2015_LS_256_3840_000251_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000251_REV.jpg;1.8319378876911758;0.28317209084828693
7105131;3;3;CNN_DIMG_IND_2015_LS_256_3840_000252_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000252_REV.jpg;1.203464080247735;0.2509976327419281
7105131;0;1;CNN_DIMG_IND_2015_LS_256_3840_000253_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000253_REV.jpg;-0.4117796229152438;0.0
7105131;0;1;CNN_DIMG_IND_2015_LS_256_3840_000254_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000254_REV.jpg;-0.4117796229152438;0.0
7105130;0;1;CNN_DIMG_IND_2015_LS_256_3840_000255_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000255_REV.jpg;-0.4117796229152438;0.0
7105130;3;4;CNN_DIMG_IND_2015_LS_256_3840_000256_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000256_REV.jpg;2.2194368468733336;0.3133237502154182
7102160;2;1;CNN_DIMG_IND_2015_LS_256_3840_000257_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000257_REV.jpg;-0.02835547980453876;0.1226350764433543
7102161;1;5;CNN_DIMG_IND_2015_LS_256_3840_000258_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000258_REV.jpg;2.8528998884888486;0.5150128319149926
7173022;1;5;CNN_DIMG_IND_2015_LS_256_3840_000259_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000259_REV.jpg;2.858167082600829;0.6167144298553466
7173030;4;5;CNN_DIMG_IND_2015_LS_256_3840_000260_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000260_REV.jpg;2.9808363218232277;0.637164982882413
7173020;4;5;CNN_DIMG_IND_2015_LS_256_3840_000261_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000261_REV.jpg;2.982540288135582;2.719329595565796
7173021;1;5;CNN_DIMG_IND_2015_LS_256_3840_000262_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000262_REV.jpg;2.9737552428563347;0.5550715797825864
7102251;4;5;CNN_DIMG_IND_2015_LS_256_3840_000263_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000263_REV.jpg;2.9825353932976735;1.4439748128255208
7102251;1;5;CNN_DIMG_IND_2015_LS_256_3840_000264_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000264_REV.jpg;2.904621260953214;0.7911884784698486
7106030;0;1;CNN_DIMG_IND_2015_LS_256_3840_000265_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000265_REV.jpg;-0.4117796229152438;0.0
7106010;0;1;CNN_DIMG_IND_2015_LS_256_3840_000266_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000266_REV.jpg;-0.4117796229152438;0.0
7106010;3;4;CNN_DIMG_IND_2015_LS_256_3840_000267_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000267_REV.jpg;2.243560454917881;0.30252107977867126
7206061;0;1;CNN_DIMG_IND_2015_LS_256_3840_000268_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000268_REV.jpg;-0.4117796229152438;0.0
7206061;3;3;CNN_DIMG_IND_2015_LS_256_3840_000269_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000269_REV.jpg;1.3636878465814375;0.28831982612609863
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000270_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000270_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000271_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000271_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000272_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000272_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000273_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000273_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000274_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000274_REV.jpg;-0.4117796229152438;0.0
7206060;2;1;CNN_DIMG_IND_2015_LS_256_3840_000275_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000275_REV.jpg;-0.08077718631972246;0.19920703768730164
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000276_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000276_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000277_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000277_REV.jpg;-0.4117796229152438;0.0
7207012;0;1;CNN_DIMG_IND_2015_LS_256_3840_000278_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000278_REV.jpg;-0.4117796229152438;0.0
7105131;3;2;CNN_DIMG_IND_2015_LS_256_3840_000279_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000279_REV.jpg;0.7417779836091742;0.20308537781238556
7105131;3;4;CNN_DIMG_IND_2015_LS_256_3840_000280_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000280_REV.jpg;2.291473753274125;0.2588199702176181
7105131;1;5;CNN_DIMG_IND_2015_LS_256_3840_000281_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000281_REV.jpg;2.6631990056254873;0.37460090803063434
7105130;3;4;CNN_DIMG_IND_2015_LS_256_3840_000282_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000282_REV.jpg;2.295607826514384;0.32154386043548583
7105130;1;5;CNN_DIMG_IND_2015_LS_256_3840_000283_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000283_REV.jpg;2.896599545924676;0.4193401336669922
7102130;3;4;CNN_DIMG_IND_2015_LS_256_3840_000284_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000284_REV.jpg;2.146688746091576;0.27725129657321507
7173022;1;4;CNN_DIMG_IND_2015_LS_256_3840_000285_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000285_REV.jpg;2.471762313102227;0.3338491398355235
7173010;1;5;CNN_DIMG_IND_2015_LS_256_3840_000286_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000286_REV.jpg;2.960797715594698;0.40141596112932476
7173010;4;5;CNN_DIMG_IND_2015_LS_256_3840_000287_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000287_REV.jpg;2.982540264597395;1.5412626827464384
7102191;4;5;CNN_DIMG_IND_2015_LS_256_3840_000288_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000288_REV.jpg;2.9824390376838297;0.8455517161976207
7102190;4;5;CNN_DIMG_IND_2015_LS_256_3840_000289_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000289_REV.jpg;2.9825402881290537;2.5509909170645253
7102250;4;5;CNN_DIMG_IND_2015_LS_256_3840_000290_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000290_REV.jpg;2.982427638263008;0.9562976360321045
7102240;0;1;CNN_DIMG_IND_2015_LS_256_3840_000291_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000291_REV.jpg;-0.4117796229152438;0.0
7102240;0;1;CNN_DIMG_IND_2015_LS_256_3840_000292_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000292_REV.jpg;-0.4117796229152438;0.0
7106010;3;3;CNN_DIMG_IND_2015_LS_256_3840_000293_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000293_REV.jpg;1.6825794118688575;0.2817980647087097
7206061;2;2;CNN_DIMG_IND_2015_LS_256_3840_000294_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000294_REV.jpg;0.24248982985037165;0.18526141345500946
7206061;0;1;CNN_DIMG_IND_2015_LS_256_3840_000295_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000295_REV.jpg;-0.4117796229152438;0.0
7206061;0;1;CNN_DIMG_IND_2015_LS_256_3840_000296_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000296_REV.jpg;-0.4117796229152438;0.0
7206061;0;1;CNN_DIMG_IND_2015_LS_256_3840_000297_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000297_REV.jpg;-0.4117796229152438;0.0
7206061;0;1;CNN_DIMG_IND_2015_LS_256_3840_000298_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000298_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000299_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000299_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000300_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000300_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000301_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000301_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000302_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000302_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000303_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000303_REV.jpg;-0.4117796229152438;0.0
7206060;0;1;CNN_DIMG_IND_2015_LS_256_3840_000304_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000304_REV.jpg;-0.4117796229152438;0.0
7207012;1;5;CNN_DIMG_IND_2015_LS_256_3840_000305_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000305_REV.jpg;2.749505202479434;0.42781083480171533
7207011;0;1;CNN_DIMG_IND_2015_LS_256_3840_000306_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000306_REV.jpg;-0.4117796229152438;0.0
7105130;1;5;CNN_DIMG_IND_2015_LS_256_3840_000307_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000307_REV.jpg;2.9573666298658003;0.5125738201719342
7105121;1;5;CNN_DIMG_IND_2015_LS_256_3840_000308_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000308_REV.jpg;2.8649986584595095;0.4052397820257371
7105121;3;4;CNN_DIMG_IND_2015_LS_256_3840_000309_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000309_REV.jpg;2.0125481397193092;0.28218986306871685
7102130;1;5;CNN_DIMG_IND_2015_LS_256_3840_000310_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000310_REV.jpg;2.566883458033696;0.293951532115107
7102130;4;5;CNN_DIMG_IND_2015_LS_256_3840_000311_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_000311_REV.jpg;2.9802124863616544;0.8109860806851774
